#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
HG03937	961198	1.00000	1727998	0.99933	0.00350	0.00128	1.79775	0.01520
NA18638	1137920	1.00000	1718056	0.99954	0.00114	0.00036	1.50982	0.00985
HG01840	1102001	1.00000	1672644	0.99946	0.00100	0.00031	1.51782	0.01309
HG00560	1082502	1.00000	1636628	0.99945	0.00083	0.00026	1.51189	0.01348
NA19921	916898	1.00000	1869352	0.99957	0.00095	0.00029	2.03878	0.01388
HG00341	1006823	1.00000	1732955	0.99953	0.00086	0.00027	1.72121	0.01319
HG01815	1092822	1.00000	1649957	0.99944	0.00098	0.00030	1.50981	0.01381
HG00422	1135781	1.00000	1654469	0.99950	0.00114	0.00036	1.45668	0.01184
HG01944	1095838	1.00000	1718977	0.99952	0.00094	0.00030	1.56864	0.01142
NA18574	1122038	1.00000	1639284	0.99951	0.00127	0.00040	1.46099	0.01235
NA18916	1057292	1.00000	1708479	0.99948	0.00087	0.00029	1.61590	0.01265
HG03295	1041206	1.00000	1672303	0.99943	0.00208	0.00080	1.60612	0.01362
NA19114	1028290	1.00000	1670807	0.99952	0.00087	0.00028	1.62484	0.01335
NA19399	1030952	1.00000	1698185	0.99950	0.00088	0.00030	1.64720	0.01387
HG00306	999187	1.00000	1763389	0.99954	0.00094	0.00029	1.76482	0.01209
HG02983	1051558	1.00000	1688134	0.99945	0.00150	0.00054	1.60536	0.01305
HG03057	1016552	1.00000	1606838	0.99951	0.00113	0.00039	1.58067	0.01440
NA19130	1061031	1.00000	1690067	0.99948	0.00111	0.00039	1.59285	0.01338
HG01675	960697	1.00000	1719186	0.99951	0.00091	0.00028	1.78952	0.01386
HG03118	1049316	1.00000	1697023	0.99952	0.00096	0.00034	1.61727	0.01267
NA19774	988938	1.00000	1768811	0.99950	0.00084	0.00026	1.78860	0.01320
HG02307	1022164	1.00000	1728136	0.99949	0.00084	0.00030	1.69066	0.01307
HG03660	1016859	1.00000	1824047	0.99948	0.00116	0.00036	1.79381	0.01091
HG04183	1035226	1.00000	1842845	0.99947	0.00185	0.00062	1.78014	0.01120
HG03873	1006279	1.00000	1782835	0.99955	0.00101	0.00032	1.77171	0.01268
HG01861	1124435	1.00000	1661045	0.99952	0.00089	0.00028	1.47723	0.01148
NA20507	979607	1.00000	1719775	0.99953	0.00141	0.00043	1.75558	0.01379
HG01414	965868	1.00000	1848947	0.99949	0.00093	0.00029	1.91429	0.01257
NA06989	935757	1.00000	1649037	0.99958	0.00109	0.00034	1.76225	0.01475
HG00262	965971	1.00000	1719920	0.99952	0.00079	0.00025	1.78051	0.01349
HG00357	1008984	1.00000	1729401	0.99953	0.00093	0.00029	1.71400	0.01257
HG01865	1104586	1.00000	1680363	0.99945	0.00109	0.00036	1.52126	0.01275
NA21095	1012988	1.00000	1663154	0.99951	0.00110	0.00034	1.64183	0.01364
NA12282	996420	1.00000	1778322	0.99952	0.00105	0.00033	1.78471	0.01155
HG03162	1050267	1.00000	1664442	0.99956	0.00084	0.00028	1.58478	0.01294
HG03991	1039583	1.00000	1796969	0.99942	0.00175	0.00058	1.72855	0.01185
NA21114	998302	1.00000	1780847	0.99952	0.00093	0.00029	1.78388	0.01298
HG01970	1160804	1.00000	1465242	0.99944	0.00084	0.00028	1.26226	0.01350
HG01498	979742	1.00000	1760747	0.99951	0.00089	0.00028	1.79715	0.01331
HG02255	1025083	1.00000	1740984	0.99950	0.00080	0.00026	1.69838	0.01247
NA18997	1124333	1.00000	1623056	0.99948	0.00120	0.00038	1.44357	0.01328
NA19428	1034462	1.00000	1722569	0.99951	0.00083	0.00027	1.66518	0.01296
HG01392	979431	1.00000	1844249	0.99956	0.00094	0.00029	1.88298	0.01175
HG02373	1141732	1.00000	1705333	0.99956	0.00104	0.00033	1.49364	0.00921
HG03410	1024186	1.00000	1650612	0.99947	0.00159	0.00058	1.61163	0.01337
HG02497	1029531	1.00000	1731710	0.99949	0.00089	0.00030	1.68204	0.01311
HG04035	988392	1.00000	1707716	0.99937	0.00314	0.00118	1.72777	0.01450
HG04146	1005697	1.00000	1800878	0.99948	0.00293	0.00107	1.79068	0.01216
HG00159	1002506	1.00000	1759934	0.99951	0.00090	0.00029	1.75553	0.01168
HG04096	1065168	1.00000	1642922	0.99939	0.00277	0.00101	1.54241	0.01289
NA12283	1013404	1.00000	1799574	0.99954	0.00115	0.00036	1.77577	0.00998
NA19669	990626	1.00000	1761630	0.99946	0.00102	0.00032	1.77830	0.01293
HG00187	1004624	1.00000	1765159	0.99953	0.00122	0.00038	1.75703	0.01196
HG00362	997411	1.00000	1761384	0.99948	0.00092	0.00029	1.76596	0.01216
HG02260	1125676	1.00000	1608659	0.99948	0.00102	0.00033	1.42906	0.01239
HG02180	1121342	1.00000	1667598	0.99944	0.00083	0.00026	1.48714	0.01333
NA12348	984999	1.00000	1729856	0.99950	0.00090	0.00028	1.75620	0.01318
HG01286	959808	1.00000	1875928	0.99956	0.00092	0.00028	1.95448	0.01109
HG02501	976911	1.00000	1821852	0.99957	0.00106	0.00036	1.86491	0.01262
HG03461	1024619	1.00000	1678840	0.99956	0.00090	0.00030	1.63850	0.01292
NA12760	1001451	1.00000	1758353	0.99948	0.00159	0.00050	1.75581	0.01217
HG03198	1061890	1.00000	1676042	0.99945	0.00189	0.00072	1.57836	0.01266
HG00260	979614	1.00000	1708527	0.99950	0.00102	0.00032	1.74408	0.01377
HG02703	1029633	1.00000	1635826	0.99949	0.00104	0.00036	1.58875	0.01434
HG04002	1010017	1.00000	1826472	0.99941	0.00127	0.00039	1.80836	0.01302
HG02236	978515	1.00000	1764979	0.99952	0.00085	0.00027	1.80373	0.01235
HG01341	1027150	1.00000	1771915	0.99952	0.00097	0.00030	1.72508	0.01207
NA19759	1056776	1.00000	1662937	0.99949	0.00085	0.00027	1.57359	0.01332
HG00253	1002272	1.00000	1787423	0.99945	0.00121	0.00041	1.78337	0.01199
HG02181	1107897	1.00000	1667096	0.99954	0.00099	0.00034	1.50474	0.01205
HG03103	1087214	1.00000	1695140	0.99884	0.00137	0.00049	1.55916	0.01466
NA18625	1130590	1.00000	1651060	0.99951	0.00100	0.00032	1.46035	0.01216
HG03135	1040899	1.00000	1675770	0.99953	0.00096	0.00032	1.60993	0.01380
HG03027	1031685	1.00000	1649961	0.99948	0.00135	0.00047	1.59929	0.01450
HG00342	995709	1.00000	1740734	0.99952	0.00095	0.00029	1.74824	0.01240
HG02623	1051083	1.00000	1663871	0.99949	0.00134	0.00049	1.58301	0.01297
HG03246	1025504	1.00000	1682810	0.99938	0.00230	0.00089	1.64096	0.01366
NA19035	1063685	1.00000	1750716	0.99950	0.00091	0.00030	1.64590	0.01251
NA20542	979410	1.00000	1742502	0.99902	0.00191	0.00067	1.77913	0.01464
HG02143	1009849	1.00000	1840963	0.99956	0.00119	0.00040	1.82301	0.00970
HG03686	1037311	1.00000	1773767	0.99950	0.00187	0.00065	1.70997	0.01206
NA19119	1037011	1.00000	1659908	0.99950	0.00082	0.00027	1.60067	0.01388
HG02620	1040091	1.00000	1686021	0.99947	0.00167	0.00063	1.62103	0.01318
NA11919	971887	1.00000	1773116	0.99950	0.00158	0.00052	1.82441	0.01317
HG03754	1001077	1.00000	1798302	0.99943	0.00166	0.00057	1.79637	0.01228
NA19735	1108804	1.00000	1611331	0.99946	0.00085	0.00028	1.45322	0.01345
HG01878	1111978	1.00000	1685277	0.99947	0.00088	0.00028	1.51557	0.01336
HG03955	1063925	1.00000	1675334	0.99951	0.00160	0.00052	1.57467	0.01200
HG04156	1011059	1.00000	1824439	0.99951	0.00215	0.00076	1.80448	0.01136
HG00108	984060	1.00000	1742309	0.99946	0.00101	0.00032	1.77053	0.01254
HG04229	946253	1.00000	1717717	0.99948	0.00189	0.00062	1.81528	0.01501
HG00173	972154	1.00000	1731833	0.99951	0.00095	0.00030	1.78144	0.01387
NA19437	1024142	1.00000	1707677	0.99952	0.00088	0.00029	1.66742	0.01356
HG04018	1025854	1.00000	1775777	0.99950	0.00174	0.00060	1.73102	0.01210
HG03294	1019975	1.00000	1658883	0.99950	0.00098	0.00033	1.62640	0.01356
HG02057	1097944	1.00000	1688422	0.99949	0.00083	0.00026	1.53780	0.01289
HG01626	998261	1.00000	1795189	0.99952	0.00118	0.00039	1.79832	0.01130
HG03922	1026359	1.00000	1847048	0.99948	0.00283	0.00103	1.79961	0.01104
HG00158	998354	1.00000	1795531	0.99953	0.00096	0.00030	1.79849	0.01171
HG01348	1037578	1.00000	1765170	0.99946	0.00100	0.00031	1.70124	0.01284
HG03490	1053530	1.00000	1715304	0.99950	0.00178	0.00064	1.62815	0.01210
NA18555	1131564	1.00000	1655737	0.99944	0.00114	0.00038	1.46323	0.01237
HG00150	1010564	1.00000	1798892	0.99953	0.00095	0.00030	1.78009	0.01135
HG04185	981517	1.00000	1746488	0.99947	0.00206	0.00069	1.77938	0.01450
HG02142	1082435	1.00000	1716472	0.99949	0.00082	0.00026	1.58575	0.01280
NA19324	1027037	1.00000	1703973	0.99952	0.00082	0.00027	1.65912	0.01291
HG00428	1097213	1.00000	1622498	0.99941	0.00134	0.00043	1.47874	0.01397
HG01356	976889	1.00000	1855312	0.99956	0.00101	0.00030	1.89920	0.01201
NA18987	1133998	1.00000	1533680	0.99951	0.00085	0.00027	1.35245	0.01401
HG01260	990017	1.00000	1885779	0.99956	0.00094	0.00029	1.90479	0.01100
HG01524	971579	1.00000	1727850	0.99948	0.00089	0.00028	1.77839	0.01348
NA12287	1004248	1.00000	1758918	0.99952	0.00099	0.00031	1.75148	0.01181
HG03805	1008234	1.00000	1841544	0.99951	0.00223	0.00081	1.82650	0.01142
NA11831	992830	1.00000	1760217	0.99953	0.00106	0.00033	1.77293	0.01120
HG02549	1038056	1.00000	1734336	0.99952	0.00087	0.00030	1.67075	0.01182
HG01075	989111	1.00000	1822818	0.99952	0.00088	0.00027	1.84289	0.01185
HG03212	1065093	1.00000	1675437	0.99949	0.00091	0.00031	1.57304	0.01383
HG03064	1074346	1.00000	1680501	0.99945	0.00157	0.00060	1.56421	0.01271
NA20298	1034136	1.00000	1754886	0.99952	0.00107	0.00035	1.69696	0.01250
NA19440	1044813	1.00000	1723367	0.99953	0.00077	0.00025	1.64945	0.01197
NA21093	1044035	1.00000	1812166	0.99953	0.00113	0.00036	1.73573	0.01011
HG02069	1057863	1.00000	1623813	0.99939	0.00084	0.00027	1.53499	0.01521
HG02489	1013493	1.00000	1788053	0.99950	0.00120	0.00043	1.76425	0.01249
HG03696	1156294	1.00000	1533059	0.99948	0.00104	0.00035	1.32584	0.01312
NA19725	968161	1.00000	1772489	0.99949	0.00093	0.00030	1.83078	0.01398
NA21144	985741	1.00000	1704040	0.99948	0.00102	0.00032	1.72869	0.01443
HG02078	1095350	1.00000	1611207	0.99946	0.00079	0.00025	1.47095	0.01529
HG00451	1129722	1.00000	1650292	0.99945	0.00135	0.00045	1.46079	0.01206
HG01682	982424	1.00000	1736901	0.99954	0.00092	0.00028	1.76797	0.01189
HG00182	986759	1.00000	1780219	0.99954	0.00098	0.00030	1.80411	0.01191
NA18990	1131245	1.00000	1677541	0.99943	0.00103	0.00034	1.48292	0.01324
NA18532	1097643	1.00000	1618730	0.99943	0.00088	0.00028	1.47473	0.01435
NA20846	1005280	1.00000	1766888	0.99951	0.00096	0.00030	1.75761	0.01253
NA11894	993477	1.00000	1763130	0.99953	0.00094	0.00029	1.77471	0.01242
HG03061	1062378	1.00000	1696328	0.99927	0.00098	0.00034	1.59673	0.01363
NA18538	1127110	1.00000	1707180	0.99948	0.00112	0.00036	1.51465	0.01090
HG00338	996802	1.00000	1771920	0.99949	0.00134	0.00041	1.77760	0.01161
HG03874	1015266	1.00000	1812558	0.99945	0.00157	0.00054	1.78530	0.01227
NA12878	997387	1.00000	1743803	0.99949	0.00096	0.00031	1.74837	0.01202
HG00319	997614	1.00000	1784469	0.99951	0.00093	0.00029	1.78874	0.01213
HG02040	1106880	1.00000	1695297	0.99943	0.00083	0.00026	1.53160	0.01349
NA19189	1032605	1.00000	1614397	0.99947	0.00086	0.00029	1.56342	0.01529
HG01095	950648	1.00000	1792128	0.99951	0.00098	0.00030	1.88516	0.01378
HG02079	1099977	1.00000	1632132	0.99954	0.00084	0.00027	1.48379	0.01336
NA19704	996618	1.00000	1785981	0.99958	0.00086	0.00028	1.79204	0.01353
HG01465	990455	1.00000	1743686	0.99951	0.00089	0.00028	1.76049	0.01327
HG00320	1036797	1.00000	1747765	0.99952	0.00126	0.00041	1.68574	0.01102
NA18647	1112783	1.00000	1686711	0.99946	0.00094	0.00030	1.51576	0.01307
NA20753	981556	1.00000	1768005	0.99947	0.00132	0.00040	1.80123	0.01351
HG03060	1056183	1.00000	1692328	0.99951	0.00117	0.00041	1.60231	0.01249
HG03616	1004324	1.00000	1814478	0.99952	0.00117	0.00039	1.80667	0.01247
HG00653	1146916	1.00000	1704928	0.99958	0.00099	0.00032	1.48653	0.00992
NA20318	954703	1.00000	1890599	0.99946	0.00103	0.00032	1.98030	0.01221
HG00146	1012181	1.00000	1801945	0.99956	0.00100	0.00032	1.78026	0.01010
HG00881	1124052	1.00000	1677237	0.99948	0.00102	0.00032	1.49213	0.01255
HG03121	1070392	1.00000	1676049	0.99949	0.00091	0.00031	1.56583	0.01296
NA19025	1059252	1.00000	1714568	0.99955	0.00081	0.00027	1.61866	0.01211
NA20785	987328	1.00000	1816300	0.99954	0.00097	0.00030	1.83961	0.01049
NA19454	1048617	1.00000	1728307	0.99947	0.00083	0.00027	1.64818	0.01322
NA20906	1032184	1.00000	1844970	0.99951	0.00095	0.00030	1.78744	0.01076
NA19385	1027614	1.00000	1718664	0.99955	0.00083	0.00027	1.67248	0.01278
HG00607	1142918	1.00000	1672616	0.99950	0.00090	0.00029	1.46346	0.01195
HG00128	1024794	1.00000	1781342	0.99953	0.00112	0.00035	1.73824	0.01040
HG00403	1096265	1.00000	1663335	0.99944	0.00088	0.00028	1.51727	0.01419
NA19002	1127195	1.00000	1678126	0.99952	0.00095	0.00030	1.48876	0.01141
NA12762	1012311	1.00000	1766232	0.99949	0.00110	0.00035	1.74475	0.01145
HG02922	1025699	1.00000	1679085	0.99950	0.00090	0.00030	1.63702	0.01397
NA18982	1090947	1.00000	1630292	0.99951	0.00103	0.00033	1.49438	0.01287
HG02016	1050350	1.00000	1659205	0.99944	0.00088	0.00028	1.57967	0.01511
HG03773	1071029	1.00000	1753337	0.99954	0.00217	0.00080	1.63706	0.01017
HG02502	976769	1.00000	1759239	0.99949	0.00147	0.00053	1.80108	0.01362
HG00376	1011660	1.00000	1756472	0.99959	0.00092	0.00029	1.73623	0.01153
HG01843	1109757	1.00000	1660084	0.99948	0.00100	0.00031	1.49590	0.01373
NA19347	1042567	1.00000	1728968	0.99950	0.00088	0.00029	1.65838	0.01284
HG02285	1108255	1.00000	1616551	0.99948	0.00083	0.00026	1.45865	0.01337
HG02557	1023130	1.00000	1725045	0.99946	0.00124	0.00044	1.68605	0.01370
HG04200	1008266	1.00000	1810001	0.99944	0.00315	0.00113	1.79516	0.01190
HG03706	1010958	1.00000	1781963	0.99951	0.00139	0.00044	1.76265	0.01253
NA19462	1052061	1.00000	1727942	0.99909	0.00092	0.00031	1.64244	0.01742
NA19771	992807	1.00000	1741393	0.99950	0.00088	0.00027	1.75401	0.01394
HG01605	968532	1.00000	1733479	0.99945	0.00095	0.00030	1.78980	0.01338
NA19007	1086106	1.00000	1636127	0.99951	0.00091	0.00029	1.50642	0.01386
HG01845	1108340	1.00000	1652242	0.99955	0.00098	0.00031	1.49074	0.01247
HG02700	976979	1.00000	1782078	0.99950	0.00126	0.00041	1.82407	0.01274
HG01503	981689	1.00000	1739228	0.99952	0.00094	0.00029	1.77167	0.01240
NA20530	994398	1.00000	1774596	0.99947	0.00165	0.00056	1.78459	0.01269
NA20818	987222	1.00000	1780886	0.99952	0.00099	0.00031	1.80394	0.01220
NA19141	1014844	1.00000	1612182	0.99949	0.00101	0.00033	1.58860	0.01468
NA19144	1055455	1.00000	1706175	0.99945	0.00151	0.00056	1.61653	0.01314
NA18876	1029957	1.00000	1703911	0.99957	0.00082	0.00027	1.65435	0.01354
HG04020	1032420	1.00000	1804641	0.99932	0.00557	0.00215	1.74797	0.01229
NA18534	1103394	1.00000	1624103	0.99945	0.00077	0.00025	1.47192	0.01424
HG02643	1033547	1.00000	1685838	0.99937	0.00234	0.00092	1.63112	0.01365
HG01847	1112700	1.00000	1665318	0.99952	0.00099	0.00031	1.49665	0.01239
HG02085	1096845	1.00000	1641610	0.99945	0.00093	0.00031	1.49667	0.01461
HG02407	1105590	1.00000	1657303	0.99951	0.00096	0.00031	1.49902	0.01266
HG01807	1106641	1.00000	1640120	0.99950	0.00099	0.00032	1.48207	0.01304
HG02164	1128523	1.00000	1677817	0.99935	0.00396	0.00152	1.48674	0.01174
HG03619	1000287	1.00000	1726523	0.99953	0.00185	0.00061	1.72603	0.01241
NA07347	1006224	1.00000	1751322	0.99947	0.00158	0.00050	1.74049	0.01353
NA18933	1026401	1.00000	1654999	0.99952	0.00088	0.00029	1.61243	0.01338
NA18520	1052695	1.00000	1679479	0.99951	0.00099	0.00033	1.59541	0.01338
HG02840	1022524	1.00000	1660257	0.99950	0.00128	0.00042	1.62369	0.01325
HG01176	1007289	1.00000	1872844	0.99955	0.00112	0.00035	1.85929	0.01070
HG01894	1044592	1.00000	1791221	0.99960	0.00096	0.00032	1.71476	0.00981
NA20863	1009313	1.00000	1824104	0.99956	0.00093	0.00029	1.80727	0.01235
HG01187	958739	1.00000	1849002	0.99954	0.00128	0.00039	1.92858	0.01189
NA18964	1123594	1.00000	1637016	0.99948	0.00093	0.00030	1.45695	0.01327
HG03237	1002716	1.00000	1781322	0.99950	0.00138	0.00047	1.77650	0.01195
HG01537	973706	1.00000	1740857	0.99952	0.00138	0.00047	1.78787	0.01305
HG00701	1129584	1.00000	1708393	0.99947	0.00104	0.00034	1.51241	0.01150
NA20342	945058	1.00000	1903326	0.99959	0.00094	0.00029	2.01398	0.01192
HG02450	1017692	1.00000	1759758	0.99945	0.00210	0.00080	1.72917	0.01288
HG00274	993536	1.00000	1742950	0.99952	0.00086	0.00027	1.75429	0.01218
HG01253	971861	1.00000	1856098	0.99953	0.00087	0.00027	1.90984	0.01261
NA18632	1114602	1.00000	1660088	0.99939	0.00119	0.00041	1.48940	0.01427
HG03866	1010093	1.00000	1778336	0.99951	0.00097	0.00030	1.76057	0.01314
HG03740	1078134	1.00000	1634831	0.99946	0.00092	0.00030	1.51635	0.01320
HG03012	999030	1.00000	1810011	0.99946	0.00190	0.00064	1.81177	0.01394
HG00189	959265	1.00000	1704667	0.99950	0.00087	0.00027	1.77706	0.01397
NA12873	994768	1.00000	1782499	0.99954	0.00142	0.00044	1.79187	0.00988
HG00277	991440	1.00000	1746108	0.99947	0.00089	0.00028	1.76118	0.01302
HG00157	971830	1.00000	1741757	0.99942	0.00085	0.00026	1.79224	0.01425
NA19031	1065653	1.00000	1780168	0.99955	0.00125	0.00042	1.67049	0.00991
HG03772	1033006	1.00000	1734584	0.99946	0.00104	0.00034	1.67916	0.01334
NA19317	1048686	1.00000	1738966	0.99949	0.00082	0.00027	1.65823	0.01265
HG03077	1053220	1.00000	1661883	0.99958	0.00123	0.00042	1.57791	0.01280
NA19113	1058024	1.00000	1657440	0.99950	0.00086	0.00028	1.56654	0.01296
HG01500	969033	1.00000	1757082	0.99950	0.00092	0.00028	1.81323	0.01284
HG03363	1049084	1.00000	1644276	0.99949	0.00148	0.00054	1.56734	0.01421
HG03837	1139754	1.00000	1553491	0.99935	0.00204	0.00078	1.36301	0.01336
HG00978	1135320	1.00000	1681524	0.99944	0.00188	0.00067	1.48110	0.01162
HG02017	1074620	1.00000	1624810	0.99942	0.00096	0.00032	1.51199	0.01446
NA19074	1134289	1.00000	1633936	0.99949	0.00130	0.00041	1.44049	0.01239
NA19755	1035530	1.00000	1685416	0.99950	0.00080	0.00026	1.62759	0.01393
NA12414	995822	1.00000	1702002	0.99913	0.00516	0.00200	1.70914	0.01440
HG03382	1032129	1.00000	1674478	0.99953	0.00134	0.00044	1.62235	0.01313
NA20799	982178	1.00000	1746385	0.99957	0.00092	0.00029	1.77807	0.01238
HG00113	963369	1.00000	1705407	0.99946	0.00083	0.00026	1.77025	0.01426
NA20890	1003405	1.00000	1772376	0.99952	0.00105	0.00033	1.76636	0.01242
HG02433	1003319	1.00000	1783409	0.99950	0.00114	0.00037	1.77751	0.01264
HG00255	1007042	1.00000	1759316	0.99949	0.00092	0.00028	1.74701	0.01243
NA21102	1037180	1.00000	1822367	0.99958	0.00118	0.00037	1.75704	0.01035
HG03643	1009424	1.00000	1785195	0.99955	0.00089	0.00027	1.76853	0.01227
HG01269	989550	1.00000	1807064	0.99953	0.00091	0.00028	1.82615	0.01261
HG03821	1004300	1.00000	1807164	0.99946	0.00292	0.00103	1.79943	0.01261
NA20868	1027983	1.00000	1826072	0.99953	0.00096	0.00029	1.77636	0.01140
HG02067	1109284	1.00000	1671966	0.99942	0.00104	0.00033	1.50725	0.01280
NA18501	1002164	1.00000	1622542	0.99946	0.00098	0.00033	1.61904	0.01534
NA20787	1007711	1.00000	1743889	0.99947	0.00099	0.00031	1.73054	0.01210
HG03687	1017648	1.00000	1681485	0.99946	0.00096	0.00031	1.65232	0.01470
HG00235	1015997	1.00000	1770970	0.99954	0.00094	0.00029	1.74309	0.01057
NA18502	1017946	1.00000	1632108	0.99946	0.00092	0.00030	1.60333	0.01439
HG01435	1009296	1.00000	1800227	0.99950	0.00090	0.00028	1.78365	0.01232
HG01777	976092	1.00000	1782327	0.99949	0.00104	0.00032	1.82598	0.01269
NA19092	1067215	1.00000	1714953	0.99952	0.00094	0.00032	1.60694	0.01286
NA19719	973463	1.00000	1853050	0.99956	0.00101	0.00031	1.90356	0.01144
HG00101	996665	1.00000	1770414	0.99949	0.00107	0.00033	1.77634	0.01214
NA20896	1005050	1.00000	1768768	0.99951	0.00122	0.00037	1.75988	0.01317
HG01868	1109933	1.00000	1646779	0.99951	0.00101	0.00032	1.48367	0.01291
NA18567	1140955	1.00000	1664968	0.99948	0.00093	0.00029	1.45928	0.01274
HG02445	1009011	1.00000	1804238	0.99951	0.00143	0.00051	1.78813	0.01147
HG04076	1015289	1.00000	1809693	0.99936	0.00453	0.00168	1.78244	0.01272
NA19089	1111947	1.00000	1660401	0.99947	0.00096	0.00030	1.49324	0.01319
NA18939	1096145	1.00000	1619467	0.99948	0.00100	0.00031	1.47742	0.01415
HG02649	1022560	1.00000	1666644	0.99947	0.00106	0.00035	1.62987	0.01445
HG02676	1031673	1.00000	1699085	0.99948	0.00095	0.00032	1.64692	0.01324
NA18985	1125597	1.00000	1627181	0.99945	0.00115	0.00036	1.44562	0.01354
HG02367	1115807	1.00000	1629303	0.99946	0.00077	0.00024	1.46020	0.01330
NA20808	1005381	1.00000	1773444	0.99922	0.00597	0.00233	1.76395	0.01198
NA21111	976720	1.00000	1735570	0.99949	0.00102	0.00031	1.77694	0.01415
NA18543	1107047	1.00000	1663483	0.99948	0.00080	0.00026	1.50263	0.01339
HG01851	1108454	1.00000	1671048	0.99954	0.00086	0.00027	1.50755	0.01278
HG03304	1036389	1.00000	1694771	0.99950	0.00121	0.00042	1.63527	0.01275
HG03019	1022163	1.00000	1729375	0.99946	0.00120	0.00039	1.69188	0.01341
NA18558	1097995	1.00000	1625597	0.99940	0.00156	0.00053	1.48051	0.01360
NA20828	991412	1.00000	1764120	0.99951	0.00087	0.00027	1.77940	0.01292
NA21116	983437	1.00000	1780345	0.99951	0.00126	0.00039	1.81033	0.01297
HG04023	1080154	1.00000	1710447	0.99951	0.00140	0.00045	1.58352	0.01202
HG02697	999546	1.00000	1765097	0.99946	0.00123	0.00039	1.76590	0.01330
NA18867	1047744	1.00000	1674350	0.99954	0.00082	0.00027	1.59805	0.01197
HG00620	1139433	1.00000	1659215	0.99950	0.00086	0.00028	1.45618	0.01199
HG02570	1051168	1.00000	1710183	0.99953	0.00105	0.00036	1.62694	0.01258
HG01432	966031	1.00000	1691411	0.99951	0.00086	0.00027	1.75089	0.01373
NA19062	1097706	1.00000	1628813	0.99945	0.00098	0.00031	1.48383	0.01378
HG02398	1086793	1.00000	1597783	0.99949	0.00096	0.00031	1.47018	0.01432
HG01271	984154	1.00000	1858608	0.99958	0.00095	0.00029	1.88853	0.01116
HG02694	1057492	1.00000	1630829	0.99945	0.00122	0.00041	1.54217	0.01311
HG03091	1055824	1.00000	1666112	0.99951	0.00115	0.00040	1.57802	0.01286
HG03746	1009981	1.00000	1809748	0.99946	0.00097	0.00030	1.79186	0.01310
HG03607	1001259	1.00000	1797254	0.99950	0.00204	0.00068	1.79499	0.01294
HG01198	1011340	1.00000	1760208	0.99954	0.00107	0.00034	1.74047	0.01186
HG01344	1032628	1.00000	1771017	0.99951	0.00111	0.00036	1.71506	0.01181
NA18565	1149832	1.00000	1692916	0.99955	0.00129	0.00042	1.47232	0.00995
NA20878	1029541	1.00000	1804754	0.99953	0.00116	0.00036	1.75297	0.01167
HG04131	1016408	1.00000	1848281	0.99950	0.00246	0.00085	1.81844	0.01109
NA18626	1122455	1.00000	1695645	0.99948	0.00098	0.00031	1.51066	0.01196
NA19350	1017268	1.00000	1701530	0.99953	0.00103	0.00034	1.67265	0.01308
HG03049	1009706	1.00000	1630591	0.99944	0.00101	0.00035	1.61492	0.01526
HG01852	1124467	1.00000	1681768	0.99945	0.00087	0.00028	1.49561	0.01292
NA20771	997266	1.00000	1795074	0.99950	0.00110	0.00034	1.80000	0.01159
HG03139	1071938	1.00000	1700364	0.99953	0.00109	0.00038	1.58625	0.01127
HG01366	975024	1.00000	1820378	0.99948	0.00081	0.00025	1.86701	0.01308
HG03755	958308	1.00000	1741781	0.99933	0.00397	0.00149	1.81756	0.01373
HG00742	988789	1.00000	1822023	0.99959	0.00112	0.00034	1.84268	0.01148
HG01456	977718	1.00000	1826180	0.99952	0.00091	0.00028	1.86780	0.01343
HG01989	991258	1.00000	1740428	0.99956	0.00081	0.00026	1.75578	0.01317
HG03849	1010342	1.00000	1801336	0.99951	0.00110	0.00036	1.78290	0.01241
HG02820	1030812	1.00000	1686513	0.99950	0.00104	0.00034	1.63610	0.01378
NA19063	1139242	1.00000	1691715	0.99949	0.00113	0.00036	1.48495	0.01083
HG03974	999210	1.00000	1782136	0.99948	0.00112	0.00036	1.78355	0.01282
NA12044	990152	1.00000	1759512	0.99952	0.00098	0.00031	1.77701	0.01190
NA19041	985548	1.00000	1644835	0.99947	0.00080	0.00026	1.66895	0.01501
HG02049	1100443	1.00000	1690775	0.99944	0.00085	0.00027	1.53645	0.01327
NA20850	1025991	1.00000	1824364	0.99952	0.00102	0.00032	1.77815	0.00953
NA18947	1110950	1.00000	1644219	0.99948	0.00091	0.00029	1.48001	0.01246
HG02009	970401	1.00000	1739211	0.99947	0.00088	0.00029	1.79226	0.01487
HG02775	992581	1.00000	1744188	0.99951	0.00146	0.00046	1.75722	0.01280
NA20872	977176	1.00000	1728591	0.99929	0.00338	0.00129	1.76897	0.01405
NA19206	1054660	1.00000	1700041	0.99955	0.00089	0.00029	1.61193	0.01170
HG02778	1014726	1.00000	1757706	0.99946	0.00116	0.00036	1.73220	0.01562
NA20811	1004434	1.00000	1776920	0.99953	0.00089	0.00028	1.76908	0.01187
NA11994	989364	1.00000	1770053	0.99951	0.00097	0.00030	1.78908	0.01224
HG00361	986790	1.00000	1740911	0.99957	0.00091	0.00028	1.76422	0.01215
NA18545	1131889	1.00000	1664026	0.99944	0.00095	0.00030	1.47013	0.01226
