#SAMPLE	HQ_HOM	HQ_HOM_RATE	HQ_HET	HQ_HET_RATE	CHARR	MEAN_REF_AB_HOM_ALT	HET_RATE	INCONSISTENT_AB_HET_RATE
NA20274	920588	1.00000	2004545	0.97780	0.00673	0.00196	2.17746	0.01191
HG02571	1061432	1.00000	1711024	0.97631	0.00597	0.00192	1.61200	0.01224
HG00551	1024492	1.00000	1844555	0.97659	0.00712	0.00217	1.80046	0.00730
HG02536	1008829	1.00000	1836236	0.97745	0.00599	0.00187	1.82017	0.01121
NA19780	1018468	1.00000	1782833	0.97717	0.00678	0.00205	1.75050	0.01233
NA19153	1093235	1.00000	1708709	0.97625	0.00600	0.00194	1.56298	0.01113
NA20755	1022870	1.00000	1786649	0.97689	0.00661	0.00201	1.74670	0.01070
NA19463	1065300	1.00000	1737318	0.97753	0.00543	0.00173	1.63083	0.01144
HG01586	1008897	1.00000	1806978	0.97706	0.00699	0.00210	1.79104	0.01244
HG00136	1012966	1.00000	1765681	0.97592	0.00580	0.00175	1.74308	0.01214
HG00437	1135093	1.00000	1670040	0.97559	0.00627	0.00194	1.47128	0.01223
HG02679	1062426	1.00000	1736031	0.97650	0.00702	0.00233	1.63403	0.01185
HG03366	1088163	1.00000	1723594	0.97696	0.00676	0.00223	1.58395	0.00938
HG04019	1035569	1.00000	1835281	0.97670	0.00855	0.00269	1.77224	0.01056
HG00239	1032063	1.00000	1768007	0.97649	0.00754	0.00227	1.71308	0.01061
HG04056	1113258	1.00000	1611828	0.97570	0.00722	0.00225	1.44785	0.01301
HG02239	997424	1.00000	1789448	0.97620	0.00667	0.00206	1.79407	0.01276
HG03380	1082884	1.00000	1710496	0.97662	0.00627	0.00209	1.57957	0.01191
HG03900	1057253	1.00000	1739588	0.97686	0.00641	0.00195	1.64538	0.01200
HG00599	1145197	1.00000	1670704	0.97544	0.00651	0.00199	1.45888	0.01173
NA20514	1019097	1.00000	1746062	0.97637	0.00816	0.00247	1.71334	0.01161
HG02102	1159845	1.00000	1584137	0.97456	0.00621	0.00194	1.36582	0.01282
HG03756	1089199	1.00000	1724689	0.97508	0.00881	0.00289	1.58345	0.01233
HG02837	1119560	1.00000	1614406	0.97675	0.00571	0.00187	1.44200	0.01232
NA18959	1162013	1.00000	1703737	0.97673	0.00664	0.00207	1.46619	0.00736
NA19443	1063100	1.00000	1739688	0.97753	0.00529	0.00171	1.63643	0.01185
HG02722	1066590	1.00000	1704634	0.97692	0.00615	0.00197	1.59821	0.01220
NA19225	1062564	1.00000	1695241	0.97740	0.00627	0.00199	1.59542	0.01265
HG02804	1075244	1.00000	1725367	0.97707	0.00622	0.00202	1.60463	0.01114
NA20807	992371	1.00000	1784368	0.97700	0.00670	0.00200	1.79809	0.01096
HG01867	1151222	1.00000	1672243	0.97430	0.00664	0.00204	1.45258	0.01224
HG03224	1064360	1.00000	1697899	0.97789	0.00577	0.00184	1.59523	0.01252
NA19732	1216588	1.00000	1482556	0.97432	0.00547	0.00173	1.21862	0.01330
HG04161	1031380	1.00000	1824349	0.97708	0.00789	0.00240	1.76884	0.01125
HG00138	1029667	1.00000	1780912	0.97724	0.00662	0.00197	1.72960	0.01037
HG00476	1134611	1.00000	1629368	0.97505	0.00593	0.00182	1.43606	0.01379
HG01613	1020971	1.00000	1761218	0.97678	0.00633	0.00192	1.72504	0.01226
HG03559	1074426	1.00000	1717244	0.97713	0.00627	0.00202	1.59829	0.01132
NA12814	1006512	1.00000	1760406	0.97669	0.00669	0.00203	1.74902	0.01122
HG02728	1043826	1.00000	1843702	0.97716	0.00696	0.00210	1.76629	0.00867
HG00310	1004913	1.00000	1768872	0.97619	0.00662	0.00201	1.76022	0.01136
HG01359	990484	1.00000	1831349	0.97640	0.00650	0.00192	1.84894	0.01235
HG03190	1082534	1.00000	1659502	0.97689	0.00721	0.00230	1.53298	0.01249
HG03861	1059343	1.00000	1757266	0.97650	0.00793	0.00250	1.65883	0.01215
HG00232	1026724	1.00000	1781653	0.97622	0.00692	0.00211	1.73528	0.00566
HG03985	1083549	1.00000	1762921	0.97569	0.00776	0.00244	1.62699	0.01123
HG00155	1006900	1.00000	1754141	0.97667	0.00671	0.00202	1.74212	0.01302
NA18573	1128209	1.00000	1698487	0.97603	0.00681	0.00208	1.50547	0.01166
HG02953	1071011	1.00000	1678332	0.97673	0.00728	0.00238	1.56705	0.01286
NA20536	992994	1.00000	1788874	0.97641	0.00822	0.00243	1.80150	0.01274
NA20528	1003184	1.00000	1776338	0.97698	0.00823	0.00244	1.77070	0.01169
NA19782	997493	1.00000	1816962	0.97699	0.00671	0.00200	1.82153	0.01224
HG02561	1085613	1.00000	1751001	0.97703	0.00707	0.00232	1.61291	0.00917
HG00332	1019476	1.00000	1799662	0.97662	0.00696	0.00209	1.76528	0.01042
NA19682	1042946	1.00000	1780455	0.97587	0.00675	0.00203	1.70714	0.01246
HG00596	1176420	1.00000	1675735	0.97584	0.00643	0.00201	1.42444	0.00758
HG03642	1037597	1.00000	1818234	0.97677	0.00673	0.00206	1.75235	0.01192
HG01985	1017454	1.00000	1731273	0.97743	0.00540	0.00172	1.70157	0.01376
HG00245	1034593	1.00000	1806308	0.97650	0.00844	0.00254	1.74591	0.00793
NA18983	1136116	1.00000	1651693	0.97553	0.00703	0.00214	1.45381	0.01311
NA20832	1014307	1.00000	1782158	0.97721	0.00653	0.00199	1.75702	0.01140
HG02699	1067753	1.00000	1692884	0.97646	0.00679	0.00213	1.58546	0.01224
HG03072	1099330	1.00000	1726547	0.97675	0.01100	0.00379	1.57054	0.00678
HG00180	1038183	1.00000	1781741	0.97656	0.00735	0.00224	1.71621	0.01069
NA19391	1066893	1.00000	1725794	0.97697	0.00582	0.00186	1.61759	0.01166
NA19321	1055014	1.00000	1747943	0.97697	0.00525	0.00167	1.65680	0.01202
HG02651	1008325	1.00000	1821003	0.97639	0.00740	0.00228	1.80597	0.01286
HG03995	1045296	1.00000	1842183	0.97644	0.01081	0.00361	1.76236	0.00832
HG02392	1179485	1.00000	1613803	0.97536	0.00650	0.00203	1.36823	0.01152
HG02979	1083817	1.00000	1698327	0.97649	0.00584	0.00189	1.56699	0.01129
HG03189	1071553	1.00000	1702626	0.97662	0.00558	0.00181	1.58893	0.01230
HG02678	1110779	1.00000	1627148	0.97658	0.00616	0.00203	1.46487	0.01255
HG03279	1093942	1.00000	1721335	0.97630	0.00843	0.00284	1.57352	0.00968
HG02231	1011228	1.00000	1743831	0.97603	0.00663	0.00208	1.72447	0.01332
HG02808	1087562	1.00000	1665064	0.97628	0.00658	0.00214	1.53101	0.01206
NA20908	1014607	1.00000	1791442	0.97715	0.00681	0.00204	1.76565	0.01316
HG01979	1099812	1.00000	1695428	0.97560	0.00670	0.00204	1.54156	0.01068
HG03280	1114805	1.00000	1702306	0.97714	0.00662	0.00214	1.52700	0.00989
HG01610	1001402	1.00000	1737397	0.97621	0.00610	0.00181	1.73496	0.01294
NA21137	1017336	1.00000	1785361	0.97745	0.00695	0.00207	1.75494	0.01213
HG02861	1071545	1.00000	1724019	0.97688	0.00651	0.00212	1.60891	0.01165
HG01073	996890	1.00000	1829184	0.97644	0.00631	0.00191	1.83489	0.01075
NA20589	1011711	1.00000	1776030	0.97663	0.00792	0.00238	1.75547	0.01190
NA19172	1061786	1.00000	1681832	0.97728	0.00608	0.00197	1.58397	0.01252
HG02621	1062701	1.00000	1692075	0.97744	0.00639	0.00208	1.59224	0.01267
NA18539	1167442	1.00000	1677110	0.97472	0.00726	0.00224	1.43657	0.01020
HG02014	1015428	1.00000	1791928	0.97753	0.00557	0.00175	1.76470	0.01234
HG01390	974267	1.00000	1904618	0.97757	0.00637	0.00188	1.95492	0.01065
HG00595	1133339	1.00000	1655646	0.97553	0.00576	0.00176	1.46086	0.01310
NA20892	1035849	1.00000	1774330	0.97700	0.00674	0.00201	1.71292	0.01254
HG02805	1124109	1.00000	1592702	0.97620	0.00711	0.00232	1.41686	0.01226
HG00707	1142062	1.00000	1657014	0.97464	0.00650	0.00200	1.45090	0.01227
HG01844	1128811	1.00000	1678080	0.97526	0.00678	0.00208	1.48659	0.01218
HG01054	974968	1.00000	1806950	0.97676	0.00705	0.00212	1.85334	0.01335
HG03372	1096010	1.00000	1711389	0.97671	0.00612	0.00201	1.56147	0.00839
HG00449	1144453	1.00000	1662016	0.97600	0.00594	0.00185	1.45224	0.01211
HG02737	1013845	1.00000	1839017	0.97660	0.00702	0.00210	1.81390	0.01174
HG02002	1129161	1.00000	1657926	0.97563	0.00601	0.00187	1.46828	0.01160
NA20282	966136	1.00000	1857607	0.97685	0.00655	0.00201	1.92272	0.01801
HG02178	1145083	1.00000	1657168	0.97621	0.00571	0.00175	1.44720	0.01215
NA19734	1043058	1.00000	1724357	0.97722	0.00577	0.00175	1.65317	0.01313
HG02585	1049477	1.00000	1665596	0.97675	0.00828	0.00287	1.58707	0.01380
NA19655	983264	1.00000	1834390	0.97421	0.01880	0.00660	1.86561	0.01318
HG00458	1143559	1.00000	1682956	0.97535	0.00633	0.00195	1.47168	0.01143
HG03354	1065514	1.00000	1686783	0.97711	0.00814	0.00280	1.58307	0.01219
HG01183	1014323	1.00000	1863368	0.97662	0.00740	0.00226	1.83706	0.00916
HG03848	1014122	1.00000	1828982	0.97757	0.00846	0.00268	1.80351	0.01206
HG03750	1041542	1.00000	1799324	0.97677	0.00617	0.00185	1.72756	0.01124
HG03951	987928	1.00000	1792249	0.97701	0.00725	0.00221	1.81415	0.01424
NA18516	1085552	1.00000	1696180	0.97659	0.00618	0.00201	1.56250	0.01164
HG01709	984147	1.00000	1803694	0.97700	0.00690	0.00208	1.83275	0.01164
NA18870	1093731	1.00000	1709563	0.97679	0.00588	0.00193	1.56306	0.01112
HG03124	1078565	1.00000	1703000	0.97718	0.00641	0.00210	1.57895	0.01163
NA20538	1006421	1.00000	1779134	0.97615	0.00800	0.00240	1.76778	0.01264
NA19327	1075832	1.00000	1775152	0.97742	0.00689	0.00220	1.65003	0.00853
NA18614	1125507	1.00000	1652822	0.97606	0.00665	0.00204	1.46851	0.01287
HG02073	1146404	1.00000	1660347	0.97637	0.00588	0.00181	1.44831	0.01190
HG01923	1184667	1.00000	1504679	0.97460	0.00558	0.00176	1.27013	0.01342
HG03680	1016594	1.00000	1789164	0.97720	0.00708	0.00215	1.75996	0.01265
NA19338	1040046	1.00000	1742136	0.97654	0.00534	0.00168	1.67506	0.01288
HG03986	1023757	1.00000	1805366	0.97661	0.00855	0.00271	1.76347	0.01264
NA19914	964861	1.00000	1847566	0.97783	0.00571	0.00174	1.91485	0.01271
NA18510	1045014	1.00000	1678717	0.97638	0.00530	0.00170	1.60641	0.01363
HG00879	1120638	1.00000	1628486	0.97579	0.00651	0.00200	1.45318	0.01335
HG02052	1045246	1.00000	1701720	0.97800	0.00563	0.00180	1.62806	0.01208
NA12006	995894	1.00000	1777659	0.97617	0.00771	0.00231	1.78499	0.01203
NA20359	1003482	1.00000	1805235	0.97716	0.00764	0.00235	1.79897	0.01198
HG00513	1183851	1.00000	1663080	0.97493	0.00715	0.00225	1.40481	0.00492
NA19720	1065472	1.00000	1795397	0.97605	0.00739	0.00223	1.68507	0.00997
NA07056	1002243	1.00000	1761020	0.97622	0.00677	0.00204	1.75708	0.01254
HG00379	1026684	1.00000	1769073	0.97612	0.00635	0.00191	1.72309	0.01084
HG01786	1039728	1.00000	1783445	0.97700	0.00680	0.00208	1.71530	0.00588
HG01565	1098380	1.00000	1748769	0.97585	0.00686	0.00209	1.59213	0.00840
HG03882	1022452	1.00000	1795913	0.97740	0.00617	0.00186	1.75648	0.01209
HG03479	1077837	1.00000	1745905	0.97612	0.00600	0.00197	1.61982	0.01056
NA20126	970791	1.00000	1883334	0.97823	0.00664	0.00203	1.94000	0.01164
HG02586	1064123	1.00000	1699508	0.97643	0.00620	0.00206	1.59710	0.01241
HG01945	1129907	1.00000	1649569	0.97509	0.00618	0.00193	1.45992	0.01172
NA19678	1009133	1.00000	1865142	0.97671	0.00776	0.00235	1.84826	0.00724
HG01860	1136111	1.00000	1669207	0.97603	0.00657	0.00201	1.46923	0.01188
HG01162	983561	1.00000	1825651	0.97762	0.00647	0.00195	1.85616	0.01239
HG02658	1159219	1.00000	1545183	0.97430	0.00639	0.00201	1.33295	0.01271
HG03775	1051528	1.00000	1785583	0.97692	0.00667	0.00203	1.69808	0.01185
HG02353	1118144	1.00000	1663816	0.97645	0.00607	0.00185	1.48802	0.01308
HG02490	1066792	1.00000	1751524	0.97679	0.00643	0.00198	1.64186	0.01079
NA19006	1142916	1.00000	1655466	0.97528	0.00659	0.00204	1.44846	0.01230
HG01872	1144009	1.00000	1693851	0.97590	0.00625	0.00191	1.48063	0.01084
HG03082	1092316	1.00000	1710300	0.97642	0.00727	0.00241	1.56576	0.01058
HG01797	1143368	1.00000	1670672	0.97520	0.00652	0.00201	1.46118	0.01153
NA20503	1041112	1.00000	1785162	0.97609	0.00668	0.00204	1.71467	0.01070
NA12046	1001993	1.00000	1764961	0.97665	0.00719	0.00214	1.76145	0.01217
HG02127	1152353	1.00000	1663253	0.97487	0.00591	0.00181	1.44335	0.01206
HG02371	1131024	1.00000	1648545	0.97500	0.00611	0.00187	1.45757	0.01275
HG02312	1045443	1.00000	1784104	0.97622	0.00611	0.00183	1.70655	0.01169
HG02105	1174318	1.00000	1511517	0.97417	0.00563	0.00178	1.28714	0.01345
HG00463	1160655	1.00000	1668973	0.97465	0.00642	0.00200	1.43796	0.01159
HG02819	1087507	1.00000	1695797	0.97558	0.01082	0.00396	1.55934	0.01170
HG00436	1122428	1.00000	1666623	0.97471	0.00582	0.00176	1.48484	0.01374
HG02420	924165	1.00000	1937114	0.97830	0.00620	0.00188	2.09607	0.01272
HG02003	1126657	1.00000	1613562	0.97570	0.00569	0.00180	1.43217	0.01310
HG02681	1002869	1.00000	1823515	0.97683	0.00759	0.00230	1.81830	0.01188
HG00580	1155111	1.00000	1682394	0.97487	0.00650	0.00199	1.45648	0.01176
NA19118	1079656	1.00000	1757656	0.97649	0.00617	0.00199	1.62798	0.00958
NA20509	1030026	1.00000	1786927	0.97668	0.00686	0.00211	1.73484	0.01097
HG00355	1041411	1.00000	1798068	0.97695	0.00684	0.00210	1.72657	0.00657
HG03547	1066362	1.00000	1709551	0.97726	0.00645	0.00215	1.60316	0.01177
HG03515	1075580	1.00000	1694279	0.97646	0.00618	0.00201	1.57522	0.01272
HG03367	1107893	1.00000	1712202	0.97688	0.00607	0.00203	1.54546	0.00898
HG03910	1054486	1.00000	1790028	0.97606	0.00692	0.00211	1.69754	0.01160
HG02130	1129202	1.00000	1678449	0.97533	0.00581	0.00178	1.48640	0.01240
HG01762	1032579	1.00000	1736265	0.97622	0.00662	0.00201	1.68148	0.01179
HG01474	990147	1.00000	1778964	0.97613	0.00630	0.00188	1.79667	0.01261
HG01781	1016772	1.00000	1800880	0.97653	0.00741	0.00222	1.77117	0.00964
HG02760	1037373	1.00000	1675144	0.97767	0.00605	0.00193	1.61479	0.01337
NA19083	1112659	1.00000	1649531	0.97511	0.00651	0.00198	1.48251	0.01378
HG03963	1044410	1.00000	1840632	0.97708	0.00852	0.00268	1.76237	0.00849
HG01583	1024714	1.00000	1852658	0.97725	0.00649	0.00194	1.80798	0.01034
HG04134	1018231	1.00000	1848059	0.97708	0.00952	0.00294	1.81497	0.01093
NA10847	1017246	1.00000	1757748	0.97560	0.00666	0.00203	1.72795	0.01213
HG01765	1010888	1.00000	1751298	0.97680	0.00680	0.00206	1.73244	0.01237
HG04033	1059571	1.00000	1826924	0.97723	0.00898	0.00288	1.72421	0.00930
NA20866	1036396	1.00000	1825594	0.97610	0.00614	0.00185	1.76148	0.01065
HG03271	1073880	1.00000	1693589	0.97637	0.00632	0.00209	1.57707	0.01214
HG04042	1029833	1.00000	1834544	0.97662	0.00986	0.00322	1.78140	0.01071
HG03112	1061762	1.00000	1708523	0.97797	0.00677	0.00215	1.60914	0.01177
HG03829	1026378	1.00000	1762218	0.97672	0.00715	0.00218	1.71693	0.01309
NA20320	991759	1.00000	1734033	0.97789	0.00822	0.00256	1.74844	0.01383
NA20869	1043314	1.00000	1827495	0.97579	0.00702	0.00210	1.75163	0.01063
HG02386	1105182	1.00000	1653101	0.97558	0.00605	0.00185	1.49577	0.01381
HG03437	1061252	1.00000	1712546	0.97682	0.00635	0.00207	1.61370	0.01228
HG01353	1011444	1.00000	1867155	0.97662	0.00722	0.00217	1.84603	0.00684
HG02654	1013370	1.00000	1834295	0.97681	0.00742	0.00229	1.81009	0.01124
NA19455	1051116	1.00000	1748731	0.97719	0.00574	0.00182	1.66369	0.01196
HG02839	1079308	1.00000	1723835	0.97706	0.00628	0.00204	1.59717	0.01129
HG02675	1067780	1.00000	1695692	0.97642	0.00640	0.00206	1.58805	0.01249
HG04222	1049526	1.00000	1845306	0.97649	0.00775	0.00235	1.75823	0.00841
HG03433	1085858	1.00000	1728773	0.97732	0.00617	0.00201	1.59208	0.00859
NA18644	1159012	1.00000	1697361	0.97648	0.00853	0.00260	1.46449	0.00766
HG01275	1060090	1.00000	1661607	0.97533	0.00615	0.00190	1.56742	0.01236
HG02343	993902	1.00000	1817609	0.97771	0.00612	0.00195	1.82876	0.01287
NA19384	1056328	1.00000	1720102	0.97641	0.00525	0.00168	1.62838	0.01221
NA19752	1039077	1.00000	1759164	0.97691	0.00587	0.00177	1.69301	0.01226
HG04189	1037000	1.00000	1841269	0.97632	0.00966	0.00310	1.77557	0.01113
HG03311	1087263	1.00000	1697520	0.97798	0.00590	0.00194	1.56128	0.01066
HG00684	1125063	1.00000	1641171	0.97634	0.00571	0.00176	1.45874	0.01369
HG00739	998301	1.00000	1829783	0.97720	0.00843	0.00252	1.83290	0.01108
HG01710	1006560	1.00000	1805689	0.97714	0.00679	0.00205	1.79392	0.01098
HG02187	1126394	1.00000	1681140	0.97560	0.00687	0.00212	1.49250	0.01300
HG02086	1114712	1.00000	1673142	0.97637	0.00626	0.00194	1.50096	0.01251
NA20891	1005955	1.00000	1783141	0.97660	0.00947	0.00315	1.77259	0.01360
HG01794	1162392	1.00000	1632958	0.97521	0.00657	0.00203	1.40483	0.01233
HG01784	1005086	1.00000	1778223	0.97610	0.00627	0.00190	1.76922	0.01215
HG01598	1134880	1.00000	1687872	0.97523	0.00624	0.00191	1.48727	0.01203
HG00524	1120765	1.00000	1702453	0.97601	0.00643	0.00197	1.51901	0.01232
HG03388	1089113	1.00000	1704568	0.97749	0.00732	0.00250	1.56510	0.01119
HG01882	1051131	1.00000	1741848	0.97760	0.00582	0.00186	1.65712	0.01176
NA20821	999368	1.00000	1790371	0.97641	0.00618	0.00185	1.79150	0.01152
NA19372	1074479	1.00000	1736133	0.97746	0.00603	0.00193	1.61579	0.01076
NA19625	964919	1.00000	1948384	0.97815	0.00622	0.00189	2.01922	0.01134
HG01485	978641	1.00000	1924425	0.97777	0.00637	0.00190	1.96643	0.01104
HG02286	1101236	1.00000	1670226	0.97684	0.00593	0.00180	1.51668	0.01198
HG03722	1086393	1.00000	1723565	0.97598	0.00688	0.00219	1.58650	0.01168
NA20520	1019800	1.00000	1811547	0.97593	0.00668	0.00202	1.77637	0.00904
HG02128	1139155	1.00000	1664852	0.97492	0.00605	0.00187	1.46148	0.01255
NA12751	1021682	1.00000	1790781	0.97589	0.00717	0.00215	1.75278	0.00948
NA20783	1019251	1.00000	1787854	0.97625	0.00643	0.00194	1.75409	0.01096
HG03247	1068958	1.00000	1734223	0.97693	0.00610	0.00198	1.62235	0.01114
NA21129	1014621	1.00000	1747380	0.97658	0.00622	0.00187	1.72220	0.01375
HG01405	1000759	1.00000	1860185	0.97645	0.00652	0.00197	1.85877	0.01116
HG01976	1089065	1.00000	1708486	0.97696	0.00635	0.00195	1.56876	0.01180
HG03709	1018335	1.00000	1829869	0.97676	0.00680	0.00206	1.79692	0.01236
NA19068	1155996	1.00000	1677786	0.97609	0.00772	0.00235	1.45138	0.01133
HG01412	981859	1.00000	1863130	0.97777	0.00678	0.00199	1.89755	0.01116
NA18973	1149231	1.00000	1695051	0.97544	0.00657	0.00203	1.47494	0.01070
HG02783	1045183	1.00000	1801866	0.97594	0.00641	0.00195	1.72397	0.01173
HG03815	1038920	1.00000	1846515	0.97726	0.00724	0.00223	1.77734	0.00943
HG02471	1058282	1.00000	1759948	0.97641	0.00591	0.00188	1.66302	0.01107
NA12286	1008027	1.00000	1779541	0.97714	0.00732	0.00224	1.76537	0.01122
NA18488	1058426	1.00000	1702586	0.97687	0.00594	0.00189	1.60860	0.01251
HG03130	1112115	1.00000	1708569	0.97703	0.00661	0.00221	1.53632	0.00704
NA19320	1060801	1.00000	1742428	0.97701	0.00544	0.00173	1.64256	0.01198
HG00240	982163	1.00000	1726038	0.97699	0.00656	0.00204	1.75738	0.01420
HG03021	1046538	1.00000	1802816	0.97581	0.00734	0.00226	1.72265	0.01226
NA21094	1060573	1.00000	1810178	0.97648	0.00716	0.00217	1.70679	0.00726
HG00261	1016432	1.00000	1742729	0.97640	0.00676	0.00204	1.71456	0.01248
HG02315	1003845	1.00000	1779264	0.97710	0.00567	0.00178	1.77245	0.01282
HG01991	1102557	1.00000	1634394	0.97521	0.00572	0.00175	1.48237	0.01343
HG03870	1003972	1.00000	1777093	0.97660	0.00896	0.00278	1.77006	0.01364
NA19312	1062215	1.00000	1741897	0.97621	0.00581	0.00186	1.63987	0.01110
NA18960	1155498	1.00000	1688776	0.97545	0.00621	0.00192	1.46151	0.01179
HG01167	1004848	1.00000	1894022	0.97768	0.00662	0.00201	1.88488	0.00646
HG02624	1091692	1.00000	1731785	0.97665	0.00751	0.00249	1.58633	0.00908
HG03518	1069712	1.00000	1719725	0.97739	0.00689	0.00226	1.60765	0.01170
HG00131	1030290	1.00000	1757367	0.97691	0.00672	0.00204	1.70570	0.01120
HG02816	1086978	1.00000	1732781	0.97646	0.00664	0.00212	1.59413	0.01059
NA20533	1020038	1.00000	1769000	0.97569	0.00795	0.00237	1.73425	0.01421
HG03960	1010004	1.00000	1782611	0.97705	0.00763	0.00240	1.76495	0.01360
NA19761	1027804	1.00000	1756009	0.97610	0.00623	0.00189	1.70851	0.01344
HG01173	972016	1.00000	1824791	0.97680	0.00625	0.00186	1.87733	0.01250
NA21088	1050082	1.00000	1811647	0.97724	0.00834	0.00251	1.72524	0.01016
HG02419	1033712	1.00000	1721445	0.97692	0.00574	0.00182	1.66530	0.01302
HG02152	1154063	1.00000	1646032	0.97541	0.00573	0.00176	1.42629	0.01218
HG01140	1028373	1.00000	1828502	0.97622	0.00680	0.00204	1.77805	0.01060
HG01879	1009490	1.00000	1827930	0.97745	0.00633	0.00200	1.81075	0.01137
NA12546	1002955	1.00000	1756407	0.97709	0.00676	0.00204	1.75123	0.01210
HG02351	1139608	1.00000	1696426	0.97501	0.00643	0.00197	1.48860	0.01107
HG03920	1004119	1.00000	1786206	0.97679	0.00791	0.00243	1.77888	0.01346
HG01479	997658	1.00000	1811520	0.97662	0.00635	0.00191	1.81577	0.01189
HG00097	1017974	1.00000	1759959	0.97634	0.00626	0.00189	1.72888	0.01186
HG00592	1145387	1.00000	1694330	0.97530	0.00703	0.00217	1.47926	0.01049
NA18949	1145195	1.00000	1658986	0.97534	0.00649	0.00200	1.44865	0.01221
NA18602	1118779	1.00000	1648648	0.97593	0.00637	0.00201	1.47361	0.01355
NA20504	1014836	1.00000	1793748	0.97606	0.00825	0.00248	1.76752	0.01165
NA20901	1025590	1.00000	1845380	0.97676	0.00665	0.00199	1.79934	0.01100
HG01886	1025717	1.00000	1798658	0.97652	0.00972	0.00326	1.75356	0.01156
HG02558	1043633	1.00000	1775884	0.97763	0.00659	0.00214	1.70164	0.01148
HG01942	1145197	1.00000	1620638	0.97519	0.00612	0.00189	1.41516	0.01147
HG01398	1014194	1.00000	1799805	0.97680	0.00631	0.00191	1.77462	0.01098
NA20801	1011615	1.00000	1799714	0.97555	0.00667	0.00201	1.77905	0.01190
HG01259	1000502	1.00000	1813968	0.97710	0.00715	0.00213	1.81306	0.01128
HG02546	1047156	1.00000	1764678	0.97722	0.00583	0.00184	1.68521	0.01139
HG03517	1103549	1.00000	1711275	0.97606	0.00750	0.00249	1.55070	0.00857
HG01250	1028548	1.00000	1854090	0.97649	0.00650	0.00199	1.80263	0.00898
NA18533	1138111	1.00000	1653249	0.97536	0.00552	0.00170	1.45263	0.01301
HG01254	996913	1.00000	1909718	0.97785	0.00737	0.00219	1.91563	0.00847
HG03369	1093100	1.00000	1721538	0.97677	0.00738	0.00243	1.57491	0.00808
NA19184	1058103	1.00000	1673748	0.97762	0.00512	0.00165	1.58184	0.01272
HG00309	1014511	1.00000	1781325	0.97627	0.00638	0.00194	1.75585	0.01166
HG01051	962312	1.00000	1845900	0.97692	0.00632	0.00190	1.91819	0.01305
NA19351	1070636	1.00000	1728005	0.97637	0.00669	0.00216	1.61400	0.01149
HG02384	1116257	1.00000	1634222	0.97479	0.00595	0.00183	1.46402	0.01422
HG03899	1055649	1.00000	1765659	0.97610	0.00763	0.00238	1.67258	0.01095
NA11918	986398	1.00000	1751348	0.97691	0.00721	0.00217	1.77550	0.01330
NA19393	1070715	1.00000	1748703	0.97742	0.00608	0.00193	1.63321	0.01055
NA19750	1002179	1.00000	1816216	0.97743	0.00582	0.00178	1.81227	0.01269
HG03297	1064312	1.00000	1677939	0.97733	0.00600	0.00196	1.57655	0.01227
NA19792	1004951	1.00000	1844111	0.97786	0.00574	0.00172	1.83503	0.01160
HG01072	962601	1.00000	1774073	0.97759	0.00665	0.00198	1.84300	0.01366
NA19017	1071930	1.00000	1755185	0.97673	0.00654	0.00208	1.63741	0.00959
HG03968	1046966	1.00000	1823780	0.97666	0.00842	0.00264	1.74197	0.00958
HG03370	1071134	1.00000	1694875	0.97622	0.00598	0.00193	1.58232	0.01250
